,entity,gender
2656,Филип Вилхелм ,m
2657,Амалия Луиза от Курландия,f
2658,Нолфо да Монтефелтро,m
2659,Албрехт Фугер фон Кирхберг-Вайсенхорн,m
2660,Фридрих Албрехт ,m
2661,Беатриса Маконска,f
2662,Фридрих фон Холщайн,m
2663,Пьотър Анжу,m
2664,Тибо III ,m
2665,Франческо Криспи,m
2666,Константинос Мазаракис,m
2667,Николай V,m
2668,Николай II ,m
2669,Куно III фон Мюнценберг,m
2670,Томас де Берланга,m
2671,Волфганг фон Хоенлое-Вайкерсхайм,m
2672,Хелена фон Брауншвайг-Люнебург,f
2673,Франц Антон фон Тун-Хоенщайн,m
2674,Франц Йозеф фон Дитрихщайн,m
2675,Родерих ,m
2676,Луи Дагер,m
2677,Амадей II Савойски,m
2678,Анна Амалия фон Насау-Диленбург ,f
2679,Кристиан III фон Цвайбрюкен,m
2680,Мария-Анна Австрийска ,m
2681,Елизабет фон Ортенбург,f
2682,Себастиан дьо Вобан,m
2683,Стефан Робев,m
2684,Ернст фон Изенбург-Гренцау,m
2685,Шарл-Луи Дидло,m
2686,Фредерико Гравина,m
2687,Иван Чунчев,m
2688,Ралис Плюфас,m
2689,Йобст Николаус I ,m
2690,Анна Августа фон Валдек-Вилдунген,f
2691,Луис Комфорт Тифани,m
2692,Юлиана фон Брауншвайг-Волфенбютел,f
2693,Конрад Гумпрехт фон Бентхайм-Текленбург,m
2694,Гюнтер фон Бартенслебен,m
2695,Хайнрих Едуард фон Шьонбург-Хартенщайн,m
2696,Хюсеин Хюсню паша,m
2697,Димитър Илков,m
2698,Фридрих Вьолер,m
2699,Пърси Лоу,m
2700,Стефан Берон,m
2701,Пиер Луиджи II Фарнезе,m
2702,Никола Митрев,m
2703,Лео Таксил,m
2704,Шалва Дадиани,f
2705,Христо Тъпчилещов,m
2706,Хайнрих XV Ройс-Грайц,m
2707,Филип I фон Ринек,m
2708,Вилфредо Парето,m
2709,Мария Елеонора фон Золмс-Хоензолмс,f
2710,Джордж II,m
2711,Лев Шестов,m
2712,Джузепе Сарти,m
2713,Малатеста IV Малатеста,m
2714,Атанасие Стойкович,m
2715,Димитър Агура,m
2716,Лудвиг Алберт фон Зайн-Витгенщайн,m
2717,Йохан III фон Шварценберг,m
2718,Емил Казо,m
2719,Никола Михлюзов,m
2720,Волфганг Николаус фон Ауершперг,m
2721,Аверкий Попстоянов,m
2722,Винченцо Гонзага ,m
2723,Леополд Викторин фон Виндиш-Грец,m
2724,Карл Трънка,m
2725,Георгиос Янглис,m
2726,Константин Минов,m
2727,Матилда фон Хоенлое-Йоринген,f
2728,Йоан XXI,m
2729,Диого Као,m
2730,Григорий Гудохирас,m
2731,Норман Ейнджъл,m
2732,Алберт Антон ,m
2733,Димитриос Каракасис,m
2734,Николаус Ото,m
2735,Сигурд II,m
2736,Лоренцо Приули,m
2737,Артър Хендерсън,m
2738,Гаврил Орошаков,m
2739,Леви Щраус,m
2740,Елизабет Шарлота фон Насау-Зиген,f
2741,Стефан Караджов,m
2742,Ангел Орукин,m
2743,Райнхард фон Геминген ,m
2744,Вангел Будина,m
2745,Йохан Филип фон Геминген,m
2746,Херман Брокхаус,m
2747,Вуно Марков,m
2748,Яков Серски,m
2749,Ото III фон Хахберг,m
2750,Неофит Видински,m
2751,Салентин Ернст фон Мандершайд-Бланкенхайм,m
2752,Димитър Мавродиев,m
2753,Янко Желязков,m
2754,Неофит Скопски ,m
2755,Фридрих IV ,m
2756,Георги Делев,m
2757,Завида,m
2758,Георг III фон Ербах,m
2759,Едвард Анселе,m
2760,Карол Давила,m
2761,Йосиф бен Соломон Тайтацак,m
2762,Леополд фон Кюенбург,m
2763,Йохан Фридрих Хуго фон Далберг,m
2764,Петко войвода,m
2765,Йохан I ,m
2766,Фридрих Енгелс,m
2767,Адалберт фон Ербах-Фюрстенау,m
2768,Йохан Дитрих фон Геминген ,m
2769,Ирмгард фон Берг,f
2770,Албрехт Волфганг фон Хоенлое-Лангенбург,m
2771,Фридрих Кристоф фон Мансфелд,m
2772,Ан Хайд,m
2773,Въльо Стефов,m
2774,Стоил Просяков,m
2775,Йован Ристич,m
2776,Елизабет фон Хесен ,f
2777,Константин Геров,m
2778,Мария Молцер,m
2779,Луций III,m
2780,Фридрих Лудвиг ,m
2781,Кръстю Бояджиев,m
2782,Николо Вениер,m
2783,Неофит Струмишки,m
2784,Михаил Сапунаров,m
2785,Джакомо Леопарди,m
2786,Филип II ,m
2787,Фердинанд Фрайлиграт,m
2788,Робърт Бъртън,m
2789,Карл фон Мансфелд-Хинтерорт,m
2790,Николай Каразин,m
2791,Венцел III ,m
2792,Луи IX,m
2793,Адам фон Шварценберг,m
2794,Йован Цакич,m
2795,Паоло Де Матейс,m
2796,Монтефелтрано I да Монтефелтро,m
2797,Вилдерих фон Валдердорф,m
2798,Франц Ернст фон Валдбург-Цайл-Вурцах,m
2799,Едуард Фортунат фон Баден-Баден,m
2800,Симеон Христов,m
2801,Андреас фон Алвенслебен,m
2802,Пинтурикио,m
2803,Барбара фон Вюртемберг,f
2804,Никола Корчев ,m
2805,Йохан Вернер Шенк фон Щауфенберг,m
2806,Йордан Венедиков,m
2807,Филип II фон Валдек,m
2808,Алберт фон Турн и Таксис ,m
2809,Александър Никитенко,m
2810,София Вилхелмина от Източна Фризия,f
2811,Камий Сен-Санс,m
2812,Йохан Евзебиус Фугер,m
2813,Кристоф Фридрих фон Щолберг-Щолберг,m
2814,Франц Хайнрих фон Валдерзе,m
2815,Джеймс Кваст,m
2816,Кръстьо Раковски,m
2817,Евтимий Зигавин,m
2818,Христо Благоев ,m
2819,Герард Адриан Хейнекен,m
2820,Константин Стоилов,m
2821,Карл фон Райхенбах,m
2822,Александър I Шотландски,m
2823,"Пиер Терай, сеньор дьо Баяр",m
2824,Адалберо I фон Фробург,m
2825,Хайнрих XIX Ройс-Кьостриц,m
2826,Николай Северцов,m
2827,Петър Любенов,m
2828,Никола II Горянски,m
2829,Хайнрих ,m
2830,Едуар Тулуз,m
2831,Никола Фламел,m
2832,Филипа д'Авен,f
2833,Костадин Попташев,m
2834,Иван Патев,m
2835,Георги Златарев,f
2836,Михаил Каяфов,m
2837,Франц Антон фон Щархемберг,m
2838,Бланш Бургундска ,f
2839,Емерих Фривалдски,m
2840,Бернхард Йоахим фон Бюлов,m
2841,Йост Бюрги,m
2842,Георги Акрополит,m
2843,Йоан V Палеолог,m
2844,Етиен Морис Жерар,m
2845,Стациус Филип фон Бентхайм-Щайнфурт,m
2846,Макс Либерман,m
2847,Волфганг Юлиус фон Хоенлое-Нойенщайн,m
2848,Михаел Венцел фон Алтхан,m
2849,Никола Бобчев,m
2850,Йозеф Обербауер,m
2851,Фридерика фон Шлезвиг-Холщайн-Зондербург-Глюксбург,f
2852,Попо I фон Бланкенбург,m
2853,Антоний Томишко,m
2854,Христо Койчев,m
2855,Мехмед Есад Савфет паша,m
2856,Шарлота Амалия Вилхелмина фон Шлезвиг-Холщайн-Зондербург-Пльон,f
2857,Джоузеф Бейтс,m
2858,Щефън Гечови,m
2859,Робер Сюркуф,m
2860,Жана д'Еврьо,f
2861,Лудвиг Ернст Витцтум фон Екщедт,m
2862,Фридрих Хьолдерлин,m
2863,Иван Велков ,m
2864,Софроний Нистопулос,m
2865,Йоанис Папафис,m
2866,Секула Алексов,m
2867,Франческо Борджия,m
2868,Пьотър Семьонов-Тяншански,m
2869,Андрей Петров,m
2870,Гебхард фон дер Шуленбург-Волфсбург,m
2871,Атанас Тешовски,m
2872,Карл фон Зайн-Витгенщайн-Берлебург,m
2873,Томас Франциск Савойски,m
2874,Иван Попов ,m
2875,Антон Станишев,m
2876,Йохан Датски,m
2877,Теодорос Делиянис,m
2878,Рудолф II фон Хахберг-Заузенберг,m
2879,Мария Валерия Австрийска,f
2880,Лудвиг фон Геминген-Хорнберг ,m
2881,Агнес фон Вюртемберг ,f
2882,Недьо Жеков,m
2883,Антон Йозеф Фугер фон Кирхберг-Вайсенхорн,m
2884,Конрад I ,m
2885,Фридрих Хайнрих ,m
2886,Стефанос Анастасиу,m
2887,Петър Струве,m
2888,Ернст Карл фон Изенбург-Бюдинген-Мариенборн,m
2889,Александър Андреевич Бунге,m
2890,Крали Марко,m
2891,Карл Август ,m
2892,Хартман IV фон Дилинген,m
2893,Петър Пешев,m
2894,Адолф V ,m
2895,Николай Кузански,m
2896,Юзеф Понятовски,f
2897,Джеймс I ,m
2898,Йоанис Фистопулос,m
2899,Филип III ,m
2900,Стефан Илиев ,m
2901,Георги Золотович ,m
2902,Тигелин,m
2903,Коста Николов ,m
2904,Климент II ,m
2905,Георги Аврамов Чолаков,m
2906,Иван Богоров,m
2907,Марко Бочар,m
2908,Жан льо Менгр,m
2909,Уинфийлд Ханкок,m
2910,Ерколе Бентивольо ,m
2911,Филипина Сабина фон Хоенлое-Шилингсфюрст,f
