,entity,number,gender
2316,Московское общество патологов,Sing,Neut
2317,Карпато-Балканская геологическая ассоциация,Sing,Fem
2318,Английская партия (Греция),Sing,Fem
2319,Федерация трудящихся Испанского региона,Sing,Masc
2320,Экономическая палата Австрии,Sing,Fem
2321,Национальная республиканская партия (США),Sing,Fem
2322,Национальная американская женская суфражистская ассоциация,Sing,Fem
2323,Научно-исследовательский институт и Музей антропологии имени Д. Н. Анучина,Plur,
2324,Институт физики НАН Украины,Plur,
2325,Euronext Amsterdam,,
2326,Международная мотоциклетная федерация,Sing,Fem
2327,Одесская бактериологическая станция,Sing,Fem
2328,Российский научный центр «Прикладная химия»,Sing,Masc
2329,Государственный русский драматический театр имени А. С.,,
2330,Пушкина,Sing,Fem
2331,Дворянское собрание,Sing,Neut
2332,Народно-либеральная партия (Болгария),Sing,Fem
2333,Российская книжная палата,Sing,Fem
2334,Белый Георгий (организация),Sing,Masc
2335,Itochu,,
2336,Горьковский областной комитет КПСС,Sing,Masc
2337,Польское химическое общество,Sing,Neut
2338,Бугурусланское викариатство,Sing,Neut
2339,Народная воля,Sing,Fem
2340,Ботаническое общество Британии и Ирландии,Sing,Neut
2341,Санкт-Петербургское религиозно-философское общество,Sing,Neut
