,entity,number,gender
1209,Німецька Есперанто-Молодь,Sing,Fem
1210,Народні збори Гагаузії,Plur,Masc
1211,Асоціація білорусів світу «Бацькаўшчына»,Sing,Fem
1212,Всесвітнє товариство захисту тварин,Sing,Neut
1213,Європейське агентство з морської безпеки,Sing,Neut
1214,Бундестаг,Sing,Masc
1215,Карпатська Січ (організація),Sing,Fem
1216,Національна рада кінокритиків США,Sing,Fem
1217,Національні олімпійські комітети Океанії,Plur,Fem
1218,Сенат Іспанії,Sing,Masc
1219,Служба державної безпеки (СФРЮ),Sing,Fem
1220,Історичний архів (Охрид),Plur,Masc
1221,Миколаївське земляцтво в Москві,Sing,Neut
1222,Федеральна парламентська асамблея Ефіопії,Sing,Fem
1223,Bellingcat,,
1224,Федерація хокею Мексики,Sing,Fem
1225,Рада революційного командування Єгипту,Sing,Fem
1226,Федерація футболу Південної Азії,Sing,Fem
1227,Матиця чорногорська,Sing,Fem
1228,Американське фізичне товариство,Sing,Neut
1229,Академія збройних сил Словаччини,Sing,Fem
1230,Червона армія Японії,Sing,Fem
1231,Валлійська мовна рада,Sing,Fem
1232,Українське географічне товариство,Sing,Neut
1233,Харківська обласна державна адміністрація,Sing,Fem
1234,Відкритий мобільний альянс,Sing,Masc
1235,Ліберально-демократична партія Радянського Союзу,Sing,Fem
1236,Наукова школа управління ризиками при будівництві та експлуатації об'єктів нерухомості,Sing,Fem
